op_id,pdf_path,well_family,report_date,main_activity,sub_activity,state,primary_label,all_labels,remark_preview
82,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,drilling,drill,ok,DRILL,DRILL,"DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2783 - 2970 M."
83,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,drill,ok,DRILL,DRILL,"DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2970 M - 3052 M."
84,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3052 - 3057 M / ROTATING."
85,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,circulating cond,ok,CIRCULATE,CIRCULATE|BOP_OPERATION,CIRCULATED HOLE CLEAN & BOOSTED RISER. HAD EXCESSIVE AMOUNT OF CUTTINGS OVER THE SHAKERS. itioning
86,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,trip,ok,TRIP_IN,TRIP_IN,MADE SHORT TRIP TO 2707 M & RIH TO TD - WASHED DOWN LAST STAND TO TD - NO PROBLEMS.
87,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,trip,ok,CIRCULATE,CIRCULATE|BOP_OPERATION,"CIRCULATED HOLE CLEAN & BOOSTED RISER. SHORT TRIP GAS=4,38% CORRECTED."
88,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,trip,ok,TRIP_OUT,TRIP_OUT,POOH TO 2253 FOR BIT & BHA CHANGE.
89,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,circulating cond,ok,CIRCULATE,CIRCULATE|DRILL|CASING,"WITH TOP OF DCS 10 M BELOW CASING WINDOW, CIRCULATED BOTTOMS UP AT 2000 LPM. ORIENTED TOOLFACE AT 55 DEGREES & PULLED TH itioning ROUGH WINDOW WITH NO OVERPULL."
90,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,trip,ok,TRIP_OUT,TRIP_OUT,COMPLETED POOH.
91,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,drilling,trip,ok,TRIP_IN,TRIP_IN|DRILL,MU NEW PDC BIT WITH STABILIZED DRILLING BHA; PU NEW MOTOR DUE TO WEAR. TIH TO 1270 M.
92,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,drilling,trip,ok,TRIP_IN,TRIP_IN,CONTINUED TO TIH TO 2135 M.
93,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,drilling,drill,ok,TRIP_IN,TRIP_IN|CIRCULATE|DRILL,FILLED DRILLSTRING. CIRCULATED AT 1985 LPM /196 BAR ; ORIENTED BIT TO 65 DEG. RIGHT & RIH THROUGH CASING WINDOW.
94,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,drilling,trip,ok,TRIP_IN,TRIP_IN,COMPLETED TIH TO TD-3057 M. WASHED LAST STAND TO BOTTOM - NO FILL.
95,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,drilling,circulating con,ok,CIRCULATE,CIRCULATE|DRILL,"TOOK SCRS. INCREASE IN GAS TO 6,9 % - CORRECTED. COMPLETED CIRCULATING BOTTOMS UP PRIOR TO DRILLING. GAS DECREASED TO 0,5 %. ditioning STARTED DRILLING 8 1/2"" HOLE AT 0546 HRS."
96,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3057 - 3369 M."
97,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3369 - 3379 M. HAD INCREASING AMOUNT OF CAVINGS IN RETURNS."
98,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,drilling,circulatin,ok,CIRCULATE,CIRCULATE|BOP_OPERATION,CIRCULATED UNTIL SHAKERS CLEANED-UP BECAUSE OF INCREASE IN HOLE DRAG. BOOSTED RISER & FLUSHED CHOKE/KILL LINES. FLOW RATE = 2500 LPM. g conditioning NOTE: EXCESSIVE AMOUNT OF CUTTINGS TO SURFACE; TOOK
99,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3379 - 3390 M."
100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,drilling,drill,ok,DRILL,DRILL,DRILLED 8 1/2'' HOLE FROM 3390 - 3494 M.
101,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,drilling,circulatin,ok,CIRCULATE,CIRCULATE|BOP_OPERATION,CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN TORQUE + DRAG AND INCREASE OF PRESENCE OF CASINGS. BOOSTED RISER. g conditioning
102,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,drilling,drill,ok,DRILL,DRILL,DRILLED 8 1/2'' HOLE FROM 3494 - 3550 M.
103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,drilling,drill,ok,DRILL,DRILL,DRILLED 8 1/2'' HOLE FROM 3550 - 3552 M.
104,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,drilling,circulating,ok,CIRCULATE,CIRCULATE|DRILL|BOP_OPERATION,CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN DRAG + IN PREPARATION TO ORIENT. BOOSTED RISER. NOTE: EXCESSIVE AMOUNT conditioning OF LARGE CASINGS TO SURFACE; TOOK 2.5 X BOTTOMS UP FOR SH
105,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,drilling,drill,ok,DRILL,DRILL,DRILLED 8 1/2'' HOLE FROM 3552 - 3573 M. UNABLE TO STEER DUE TO HANGING UP ON STABILIZERS AND FREQUENT STALLING PROBLEMS.
106,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3573M TO 3632M. UNABLE TO STEER TO ACHIVE TARGET."
107,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,drilling,circulating,ok,BOP_OPERATION,BOP_OPERATION,"CIRC HOLE CLEAN. DROP CARBIDE, EST HOLE SIZE 10,47 IN. CAVINGS RATE AT 100 L/HR AFTER CIRC 1,5 BTM UP. BOOSTED RISER. conditioning"
108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,drilling,trip,ok,TRIP_OUT,TRIP_OUT|BOP_OPERATION|FLOW_CHECK,"FLOW CHECK 10 MIN, OK. PUMP SLUG. POOH. WELL SLICK. FLOW CHECK INSIDE SHOE AND BEFORE BHA ENTERED BOP. L/DOWN 1 DC, 2 STABILIZERS AND BIT."
109,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,trip,ok,TRIP_IN,TRIP_IN|MAKE_UP,"MADE UP NEW BIT, SET AKO TO 1,5 DEGR TILT, UNLOAD MWD AND M/UP NEW JAR AND RIH TO 1040M."
110,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,trip,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|DRILL,FILL DRILL PIPE AND TEST MWD. FAIL TO GET SIGNALS FROM MWD. RE-BOOT MWD COMPUTER AND GOT SIGNALS OK.
111,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,trip,ok,TRIP_IN,TRIP_IN,CONTINUE RIH TO 2160M.
112,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,other,ok,DRILL,DRILL,SLIP AND CUT DRILLING LINE.
113,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,other,ok,DRILL,DRILL,"CONTINUED TO SLIP AND CUT 33,5M DRILLING LINE."
114,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,trip,ok,DRILL,DRILL,ORIENTED TOOL FACE AND ENTERCSG WINDOW. P/UP 4-5 T DRAG OUTSIDE WINDOW
115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,trip,ok,TRIP_IN,TRIP_IN,RIH TO 3612M. WASHED DOWN TO BTM AT 3632M.
116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,drilling,drill,ok,DRILL,DRILL,"DRILL 8 1/2"" HOLE IN ORIENTED MODE FROM 3632 TO 3653M. NO SIGNALS FROM MWD."
117,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,interruption,repair,fail,BOP_OPERATION,BOP_OPERATION,CIRC UNTIL SHAKERS CLEARED UP. BOOSTED RISER.
118,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,interruption,repair,fail,TRIP_OUT,TRIP_OUT|FLOW_CHECK,"FLOW CHECK, OK. PUMP SLUG. POOH TO CHANGE MWD."
119,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,interruption,repair,fail,OTHER,OTHER,ATTEMPT TO GET COMMUNICATION WITH MWD WITHOUT SUCCESS.
120,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,interruption,repair,fail,TRIP_OUT,TRIP_OUT,PUMP SLUG. POOH. GOT 15 T DRAG AT 1220M.
121,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,interruption,repair,fail,BOP_OPERATION,BOP_OPERATION,"CIRC 1,25 BTM UP AT 1220M. BOOST RISER. GOT FAIR AMOUNT OF LARGE SIZE TYPE CAVINGS OVER SHAKERS."
122,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,interruption,repair,fail,TRIP_OUT,TRIP_OUT|FLOW_CHECK,"FLOW CHECK, OK CONTINUE POOH AND L/DOWN MWD AND BIT. START RELOAD NEW MWD."
123,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,interruption,repair,fail,OTHER,OTHER,CONTINUE CHANGE MWD AND LOAD SAME. M/UP NEW BIT.
124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,interruption,repair,fail,TRIP_IN,TRIP_IN,RIH TO CSG WINDOW AT 2160M. TESTED MWD OK AT 1000M.
125,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,interruption,repair,fail,DRILL,DRILL,FILL PIPE AND ORIENTED TOOL FACE AND ENTER INTO CSG WINDOW WITHOUT OBSTRUCTIONS.
126,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,interruption,repair,fail,TRIP_IN,TRIP_IN,CONTINUED RIH TO CURRENT DEPTH 3085M.
127,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,interruption,repair,fail,TRIP_IN,TRIP_IN,CONTINUED RIH TO 3640M. WASH TO BTM AT 3653M. NO FILL.
128,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,drilling,drill,ok,DRILL,DRILL|FLOW_CHECK,"DRILLED 8 1/2"" HOLE FROM 3653 - 3673M. FLOW CHECK DRILLING BREAK AT FROM 3670M - 3673M."
129,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,drilling,circulating,ok,OTHER,OTHER,CIRC FOR GEOLOGHICAL SAMPLES. conditioning
130,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,drilling,drill,ok,DRILL,DRILL|FLOW_CHECK,CONTINUED DRILLING FROM 3673M - 3724M. FLOW CHECK AT 3717M.
131,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,drilling,circulating,ok,OTHER,OTHER,CIRC FOR GEOLOGHICAL SAMPLES. conditioning
132,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,drilling,drill,ok,DRILL,DRILL,CONTINUED DRILLING FROM 3724M - 3752M.
133,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,drill,ok,DRILL,DRILL,CONTINUED DRILLING F/3752 - 3783M. USED CONSTANT PARAMETERS TO SPOT DRILLING BREAK.
134,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3783M - 3799M. DRILLING BREAK 3796 - 3799M."
135,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,formation evaluation,circulation sample,ok,BOP_OPERATION,BOP_OPERATION,CIRC FOR GEOLOGICAL SAMPLES. BOOSTED RISER. s
136,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,drill,ok,DRILL,DRILL,CONTINUED DRILLING FROM 3799M - 3810M.
137,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,formation evaluation,circulation sample,ok,BOP_OPERATION,BOP_OPERATION,CIRC FOR GEOLOGICAL SAMPLES. BOOSTED RISER. s
138,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,drill,ok,DRILL,DRILL,CONTINUED DRILLING FROM 3810M - 3820M.
139,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,formation evaluation,circulation sample,ok,OTHER,OTHER,CIRC FOR GEOLGICAL SAMPLE. s
140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,drill,ok,DRILL,DRILL,CONTINUED DRILLING FROM 3820M - 3823M.
141,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,circulating conditioning,ok,BOP_OPERATION,BOP_OPERATION,CIRC HOLE CLEAN. BOOSTED RISER.
142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,drilling,trip,ok,TRIP_OUT,TRIP_OUT|FLOW_CHECK,"FLOW CHECK, OK. PUMP SLUG AND POOH. HOLE IN GOOD CONDITION."
143,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,TRIP_OUT,TRIP_OUT,CONTINUED POOH TO SURFACE.
144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,REPAIR,REPAIR,"CHANGED BIT. SET AKO TO 0,6 DEGR. FUNCTION TEST SHEAR RAM FROM YELLOW POD."
145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,formation evaluation,log,ok,OTHER,OTHER,DUMP MEMORY ON MWD.
146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,TRIP_IN,TRIP_IN|BOP_OPERATION,RIH TO GET BHA BELOW BOP.
147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,bop activities,ok,BOP_OPERATION,BOP_OPERATION,TEST BOP FUNCTIONS FROM YELLOW POD. ALL OK.
148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,TRIP_IN,TRIP_IN,"CONTINUED RIH TO CURRENT DEPTH 2004M. FILL PIPE, TESTED MWD AT 1000M ."
149,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,TRIP_IN,TRIP_IN,CONTINUED RIH. BREAK CIRC AND WASH LAST STAND TO BTM. CIRC TO CLEAR STEEL DEBRIS OFF BTM.
150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,drill,ok,DRILL,DRILL,"DRILLED 8 1/2"" HOLE FROM 3823M - 3837M. MWD INDICATE SAND AT 3822M"
151,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,formation evaluation,circulation sample,ok,OTHER,OTHER,CIRC FOR GEOLOGICAL SAMPLES. s
152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,TRIP_OUT,TRIP_OUT|BOP_OPERATION|FLOW_CHECK,"FLOW CHECK, OK. PUMP SLUG. POOH. FLOW CHECKED AT 2163M AND WITH BHA BELOW BOP."
153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,drilling,trip,ok,OTHER,OTHER,LAYED OUT BIT AND DOWNLOADED MWD.
154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,formation evaluation,trip,ok,MAKE_UP,MAKE_UP,MADE UP 27M COREBARREL AND PDC CORHEAD.
155,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,formation evaluation,trip,ok,TRIP_IN,TRIP_IN,STARTED TO RIH WITH CORING BHA.
156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,trip,ok,TRIP_IN,TRIP_IN,"CONT RIH WITH CORING BHA. FILL PIPE AT CSG WINDOW. RIH PASS WINDOW AND PULL BACK INTO CSG WITH COREBARREL, OK. CONT RIH TO 3212M. WORK AWAY 15T OBSTRUCTION AT 3008M AND 3174M. DID NOT GET CORRECT AMOU"
157,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,cor,ok,OTHER,OTHER,"BREAK CIRC AND FILLED PIPE TOO EARLY. FLOAT VALVE NOT OPERATING CORRECT. CIRC 1 STRING CONTENT AND GOT 6.6% GASPEAK FROM 65M. FLO e W CHECK, OK."
158,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,trip,ok,TRIP_IN,TRIP_IN|DRILL,CONTINUE RIH. STOOD UP WITH 15T AT 3287M. REAMED OBSTRUCTION. CONT RIH AND STODD UP AT 3303M. CURRENTLY REAMING AWAY OBSTRUCTIO N.
159,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,trip,ok,TIGHT_HOLE,TIGHT_HOLE,WASH AND REAM TIGHT HOLE FROM 3303 - 3820M WITH COREBARREL BHA.
160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,cir,ok,CIRCULATE,CIRCULATE,CIRCULATED BTMS UP AT 3820M. culating conditioning
161,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,trip,ok,TIGHT_HOLE,TIGHT_HOLE,CONTINUED WASH AND REAM TIGHT HOLE FROM 3820M - 3837M.
162,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,cir,ok,OTHER,OTHER,TAG BTM AND SPACED OUT. DROP BALL AND SEATED SAME WITH 14 BAR OVER PRESSURE. TAKE SCR'S. culating conditioning
163,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,formation evaluation,cor,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE,START CORING FROM 3837-3849M. STALLED OUT ON BTM TWICE DURING FIRST 2M CORING. PULLED OFF BTM AND RE-STARTED. e
164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,formation evaluation,core,ok,OTHER,OTHER,"CONTINUED CUT CORE FROM 3849 - 3854M. CORE JAMMED, TORQUE DROPPED OFF AND PRESSURE DEGREASED. ATTEMPT TO RESTART CORING, NOT ABLE TO OBTAIN TORQUE ON BTM."
165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,formation evaluation,trip,ok,TRIP_OUT,TRIP_OUT|FLOW_CHECK,"FLOW CHECK, OK. PUMP SLUG AND POOH. HAD 15T OVER PULL AT 3278 AND 3269M. FLOW CHECKED INSIDE CSG WINDOW, OK. CONT PO H. CURRENT DEPTH AT REPORT TIME, 1244M."
166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,formation evaluation,trip,ok,TRIP_OUT,TRIP_OUT|FLOW_CHECK,"CONTINUED POOH TO SURFACE. PULLED LAST 400M WITH RESTRICTED SPEED, 6 MIN/STAND. FLOW CHECKED BEFORE PULLED BHA."
167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,formation evaluation,trip,ok,OTHER,OTHER,"RETRIEVED CORE NO 1, 95 % RECOVERY."
168,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,formation evaluation,trip,ok,MAKE_UP,MAKE_UP,"BREAK CH AND CHANGED ALL STABS FROM 8 15/16"" TO 8 3/8"" ON CORE BARREL MADE UP CORE HEAD."
169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,formation evaluation,trip,ok,TRIP_IN,TRIP_IN,RIH TO CSG WINDOW AT 2161M. FILL STRING EACH 1000M.
170,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,drilling,other,ok,DRILL,DRILL,"SLIP AND CUT 29,3M DRILLING LINE."
