pdf_path,pdf_filename,well_family,rank,keyword,tfidf_score
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19_ST2_1993_01_27.pdf,15_9_19,10,cement retainer,0.147471
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,1,retainer,0.236833
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,2,bentonite,0.189022
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,3,bentonite mud,0.189022
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,4,displaced bentonite,0.186795
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,5,cement retainer,0.16936
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,6,squeezed,0.16936
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,7,alpha,0.156045
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,8,alpha cement,0.156045
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,9,injecting,0.150705
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19_ST2_1993_01_28.pdf,15_9_19,10,perforations,0.142653
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,1,cont pooh,0.201987
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,2,tested plug,0.199031
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,3,plug displaced,0.182448
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,4,tested casing,0.16448
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,5,baker,0.157485
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,6,cont,0.143299
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,7,plug,0.13524
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,8,mins,0.1351
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,9,rucker,0.131533
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19_ST2_1993_01_29.pdf,15_9_19,10,equipment moved,0.131533
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,1,ment,0.261771
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,2,guide wire,0.209637
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,3,anchor handling,0.203279
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,4,tool ment,0.200192
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,5,cap tool,0.200192
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,6,backloaded,0.193341
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,7,corrosion,0.18503
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,8,temporary,0.178911
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,9,anchor,0.176902
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19_ST2_1993_01_30.pdf,15_9_19,10,cap,0.176606
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,1,anchor handling,0.51832
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,2,anchor,0.451064
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,3,de-ballasted rig,0.335991
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,4,de-ballasted,0.335991
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,5,handling,0.234203
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,6,handling anchor,0.212534
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,7,weather,0.211219
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,8,handling rig,0.207176
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,9,waiting weather,0.17435
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_31.pdf,15_9_19_ST2_1993_01_31.pdf,15_9_19,10,waited weather,0.14838
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,1,anchor,0.473747
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,2,anchors,0.393318
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,3,scr,0.276447
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,4,rig anchors,0.238023
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,5,bolstered anchor,0.238023
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,6,location anchor,0.229878
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,7,bolstered,0.229878
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,8,towing,0.217595
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,9,faulty,0.204575
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_01.pdf,15_9_19_ST2_1993_02_01.pdf,15_9_19,10,anchor handling,0.194998
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,1,transit,0.381488
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,2,anchors,0.300381
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,3,dropped anchor,0.225313
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,4,anchor hrs,0.225313
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,5,open hatch,0.217602
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,6,rig open,0.217602
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,7,hatch guide,0.217602
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,8,bop rig,0.217602
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,9,cap bop,0.211302
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_18.pdf,15_9_19_ST2_1993_02_18.pdf,15_9_19,10,towing,0.205975
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,1,ballasted rig,0.291497
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,2,anchors,0.285488
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,3,ballasted,0.284967
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,4,opened hatch,0.257257
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,5,repaired tds,0.248453
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,6,rig opened,0.24126
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,7,positioned rig,0.237773
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,8,anchor,0.183407
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,9,hatch,0.18252
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_19.pdf,15_9_19_ST2_1993_02_19.pdf,15_9_19,10,positioned,0.181038
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,1,drillpipe,0.382741
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,2,load,0.236416
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,3,orientation thoj,0.21194
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,4,torque reading,0.21194
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,5,perform orientation,0.21194
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,6,drillpipe tested,0.21194
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,7,cell,0.21194
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,8,thoj bop,0.204687
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,9,tds torque,0.19876
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_20.pdf,15_9_19_ST2_1993_02_20.pdf,15_9_19,10,thoj,0.19375
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,1,drillpipe,0.361801
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,2,wow,0.275086
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,3,orientation thoj,0.266515
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,4,perform orientation,0.266515
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,5,bop corrosion,0.266515
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,6,thoj bop,0.257394
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,7,wow wow,0.257394
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,8,cap bop,0.249942
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,9,thoj,0.243642
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_21.pdf,15_9_19_ST2_1993_02_21.pdf,15_9_19,10,orientation,0.21531
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,1,waited weather,0.302917
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,2,weather wow,0.273252
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,3,orientation thoj,0.273252
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,4,perform orientation,0.273252
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,5,thoj bop,0.263901
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,6,waiting weathe,0.256261
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,7,weather,0.254675
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,8,weathe,0.249801
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,9,thoj,0.249801
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_22.pdf,15_9_19_ST2_1993_02_22.pdf,15_9_19,10,waited,0.223122
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,1,thoj,0.257302
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,2,ment,0.230093
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,3,thoj bop,0.219308
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,4,assy install,0.219308
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,5,cap,0.200325
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,6,metal,0.198838
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,7,press test,0.181048
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,8,corrosion cap,0.174698
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,9,corrosion,0.16933
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_23.pdf,15_9_19_ST2_1993_02_23.pdf,15_9_19,10,seal assy,0.16933
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,1,press,0.212606
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,2,press tested,0.2045
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,3,quipment,0.194528
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,4,jnt,0.183017
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,5,tested lines,0.167457
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,6,test plug,0.158427
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,7,riser tensioners,0.154441
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,8,accoustic,0.154441
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,9,press test,0.152622
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_24.pdf,15_9_19_ST2_1993_02_24.pdf,15_9_19,10,conn,0.144837
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,1,wor,0.267758
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,2,ret,0.215341
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,3,cmt displaced,0.185256
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,4,press,0.179101
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,5,equal,0.178916
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,6,retainer,0.178666
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,7,ent,0.171225
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,8,thoj,0.169356
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,9,cmt,0.151938
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_25.pdf,15_9_19_ST2_1993_02_25.pdf,15_9_19,10,tested tds,0.151768
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_26.pdf,15_9_19_ST2_1993_02_26.pdf,15_9_19,1,equal,0.359787
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_26.pdf,15_9_19_ST2_1993_02_26.pdf,15_9_19,2,press tested,0.259269
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_26.pdf,15_9_19_ST2_1993_02_26.pdf,15_9_19,3,press,0.233692
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_02_26.pdf,15_9_19_ST2_1993_02_26.pdf,15_9_19,4,retainer,0.233124
