op_id,well_family,pdf_path,report_date,start_time,end_depth_md,main_activity,sub_activity,state,severity_score,severity_contributors,remark
1745,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_12_12.pdf,1992-12-12,11:30,2652.0,interruption,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),"CHANGED TO 500 TON LINKS AND RIGGED UP ATLAS WIRELINE. RAN IN WITH JRC CUTTER AND CCL AT 14:30 HRS. WITH 50 TONS OVERPULL ON STRING, DETONATED -- fish CHARGE AT 2658,2M. PIPE NOT FREE. POOH WITH WIRELINE. FOUND JRC TOOL, X-OVER TO SAME AND 1 SINKER BAR TO BE LEFT IN HOLE."
1746,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_12_12.pdf,1992-12-12,17:30,2658.0,interruption,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),"CIRCULATED 2000 STROKES: SURFACE PUMPING PRESSURE 100 BAR LESS THAN BEFORE CUTTING AND NO COMMUNICATION WITH MWD. ATTEMPTED TO WORK ST -- fish RING FREE FROM THE BHA BY APPLYING UP TO 34000 FTLBS TORQUE AND 180 TONS OVERPULL, NO SUCCESS."
1739,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_12_11.pdf,1992-12-11,06:00,2741.0,interruption,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),"ATTEMPTED TO WORK PIPE FREE AT 2741 M,MAX OVERPULL/DOWNWEIGHT 175/40 TON. MAX TORQUE 33000 FT-LBS. CIRCULATED WITH MAX 2900 LTR/MIN. PUMPED 9 -- fish M3 1,11 SG KCL PILL,FOLLOWED BY 1,6 SG HI VIS PILL,PUMPED SAME OUT.PUMPED 9 M3 1,03 SG LO VIS PILL,FOLLOWED BY 1,6 SG HI VIS PILL."
1741,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_12_12.pdf,1992-12-12,00:00,2741.0,interruption,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),"CONTINUED TO WORK PIPE FREE AT 2741 M,MAX OVERPULL/DOWNWEIGHT 170/40 TON,MAX TORQUE 33000 FT-LBS. CIRCULATED WITH MAX 2900 LTR/MIN. -- fish"
816,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_30.pdf,1997-11-30,06:00,3241.0,interrupti,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),"APPLIED 50 TONS OVERPULL AND 32,000 FT X LBS RIGHT TORQUE IN DP. POSITIONED 2 5/8"" SEVERENCE CHARGE AT CONNECTION OF FIRST JT. OF HWDP ABOVE JAR (CH on -- fish ARGE WOULD NOT PASS THROUGH JAR). FIRED CHARGE - NO INDICATION AT SURFACE THAT IT FIRED, EITHER FROM ATLAS AMPMETER OR TENSION/TORQUE ON DRILL S TRING. ATLAS POOH - CHARGE FOUND TO BE FIRED."
6655,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_08_19.pdf,2007-08-19,16:00,2.0,drilling,casing,ok,14,WELL_CONTROL(+10)|EQUIPMENT_FAILURE(+4),"Continued RIH with 9 5/8"" liner filling every 5th joint F/122m T/ 651m. Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 well control equ syst -- bop stack 0 00:00 Leak in BOP slick joint. Was repaired"
11002,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_08.pdf,2008-12-08,05:00,15.0,plug aba,,ok,14,STUCK_PIPE(+8)|FISHING(+6),"Picked up and hung off packoff tool. Picked up and made up 10 3/4"" Bowen spear and bumper sub. Set grapple to catch and secured same with duct tape. ndon -- c ut"
819,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_30.pdf,1997-11-30,13:00,2996.0,interrupti,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),WORKED PIPE FROM 3000M TO 2996M. CONDITIONS DETERIORATED - NO PROGRESS FROM 2996M WITH 25K FT X LBS TORQUE AND 120 TONS OVERPULL. on -- fish
4649,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2013_07_03.pdf,2013-07-03,17:45,2035.0,completion,completion string,ok,14,WELL_CONTROL(+10)|EQUIPMENT_FAILURE(+4),"RIH with 7"" tubing from 1500 m to 2035 m Average running speed 7 joints/hr. Total rejected joints 0. Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 well control equ syst -- bop stack 0 00:00 Annular preventer failed to hold pressure during pressure test . 00:00 715 pipe handling equ syst -- drill floor tube handl syst 0 00:00 HTS belt sensor defect. 00:00 971 pipe handling equ syst -- elevator 0 00:00 Observed hydraulic leak from elevator fitting, replaced same"
817,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_30.pdf,1997-11-30,09:00,3164.0,interrupti,,fail,14,FISHING(+6)|text:overpull(+3)|state:fail(+5),WORKED PIPE FREE WITH 20-25K FT X LBS TORQUE AND 100 TONS OVERPULL. on -- fish
3281,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_06.pdf,2009-05-06,22:00,1550.0,drilling,drill,ok,14,WELL_CONTROL(+10)|EQUIPMENT_FAILURE(+4),"RIH with BHA on 5 1/2"" DP from 600 - 1550 m; filled pipe every 300 m, performed kick drill with crew. Equipment Failure Information Start Depth Sub Equip -- Syst Class Operation Downtime Equipment Remark time mMD mTVD ((min)) Repaired 00:00 0 service equ -- cementing u 0 00:00 Forsøkte å lekkasjeteste 13 3/8"" foringsrør til 300 bar; trykket lakk av på 90 bar og stabiliserte seg på nit 67 bar."
1760,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_12_14.pdf,1992-12-14,06:00,2220.0,drilling,ream,fail,13,STUCK_PIPE(+8)|state:fail(+5),CONTINUED REAMING FROM 1390 TO 2220M. HOLE PACKED OFF. LOST RETURNS AND UNABLE TO ROTATE STRING.
1185,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_11.pdf,1998-01-11,04:00,4094.0,interruption,fish,fail,13,STUCK_PIPE(+8)|state:fail(+5),WORKED AND JARRED ON STUCK PIPE. NO PROGRESS. GOOD CIRCULATION.
2761,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_30.pdf,1993-04-30,01:00,0.0,drilling,bop/wellhead,fail,13,STUCK_PIPE(+8)|state:fail(+5),POOH AND LAID DOWN PACKOFF RUNNING TOOL. equipment
2756,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_29.pdf,1993-04-29,22:00,158.0,interruption,rep,fail,13,STUCK_PIPE(+8)|state:fail(+5),"CIRCULATED DOWN CHOKE LINE AND UP RISER AT 1050 LPM. MAX GAS WAS 0,38% FROM BOTTOMS UP (C1=3861 AND C2=2 PPM) MADE UP PACKOFF RUNNING TO air OL AND RIH WHILE CIRCULATING."
11150,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_A_2008_12_19.pdf,2008-12-19,18:00,1500.0,drilling --,,ok,13,WELL_CONTROL(+10)|TIGHT_HOLE(+3),Ran 13 3/8¿ P110 72# casing from 1476 m to 1500 m MD. Encountered tight spot at 1481 m MD. Stepped up pumps to 900 lpm. Appled 3 rpm within 15 kNm limit. Worked restriction every casing 12 m indicating centralizers hanging up in shoe or kick off area. Max set down weight 25 MT. Set casing joint in foxhole prior to making 2nd grip with PRS pick up tool - this method seemed to make the stabbing more accurate.
2758,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_29.pdf,1993-04-29,23:30,158.0,interruption,rep,fail,13,STUCK_PIPE(+8)|state:fail(+5),"LANDED IN AND RETORQUED PACKOFF. RECIEVED ALL ROTATION BACK THAT IT TOOK TO TORQUE UP TO 15,000 FTLBS. CLOSED MPR, CHOKE LINE AND PRESSUR air E TESTED PACKOFF TO 345BAR/10MIN. OPENED MPR, TORQUED PACKOFF BACK UP TO 15,000 FTLBS. 1 INCH OF ROTATION DID NOT COME BACK WHEN TORQUE WAS RELEASED."
1698,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_12_04.pdf,1992-12-04,06:00,1483.0,interruption,m,fail,13,STUCK_PIPE(+8)|state:fail(+5),"PUMPED OUT OF HOLE FROM 2100 M TO 1435 M. PACKED OFF AND CHARGED FORMATION AT 2094 M, 1830 M AND 1535 M. MAX GAS 2,2 %. RIH TO 1483 M. aintain"
1186,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_11.pdf,1998-01-11,06:00,4094.0,interruption,fish,fail,13,STUCK_PIPE(+8)|state:fail(+5),WORKED STUCK PIPE FREE.
1862,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1992_12_25.pdf,1992-12-25,21:30,3017.0,interruption,lost c,fail,13,STUCK_PIPE(+8)|state:fail(+5),"RAN IN TO 3017M. PUMPED AND SET 7,1 M3 LIQUID CASING LCM-PILL FROM 3017M TO 2927M WHILE PULLING BACK TO 2957M, FULL RETURNS. AT 2957M, irculation HOLE PACKED OFF. UNABLE TO ROTATE. RAN BACK IN TO 2963M."
1860,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1992_12_25.pdf,1992-12-25,17:00,3018.0,interruption,sidet,fail,13,STUCK_PIPE(+8)|state:fail(+5),BACKREAMED FROM 3018M TO 2952M. HOLE PACKED OFF. LOST RETURNS. UNABLE TO ROTATE. rack
10980,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_07.pdf,2008-12-07,11:30,139.0,drilling,casing,ok,13,WELL_CONTROL(+10)|text:overpull(+3),"RIH with MS seal retrieval tool on 5 1/2"" DP from surface to 139 m MD. Set down 6 MT on MS seal. Rotated and observed torque increase as prescribed. Shut in annular and pull ed MS sea above wellhead. No significant overpull observed."
843,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_03.pdf,1997-12-03,06:00,1000.0,interrupti,,fail,12,FISHING(+6)|REPAIR(+1)|state:fail(+5),"M/U AND RIH WITH 8 1/2"" STEERABLE BHA. TESTED MWD. NO COMMUNICATION WITH ANNULAR PRESSURE SUB. REPLACED SUB WITH NEW ONE - STILL NO SIGNAL RIH T on -- fish O 1000M."
5212,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_22.pdf,2016-09-22,23:30,0.0,plug abandon,o,ok,12,EQUIPMENT_FAILURE(+4)|text:overpull(+3)|text:back-off(+5),"Continued to P/U and M/U tubingTHRT. POOH, installed control lines and inspected THRT ther Equipment Failure Information Start Depth Sub Equip -- Syst Operation Equipment Remark time mMD mTVD Class Downtime Repaired ((min)) 00:00 0 service equ -- other 0 00:00 Attempted to pressure test lower riser and WL BOP. Observed leak in the connection between lower riser and XT. Drained riser and lifted lower ri ser and WL BOP from XT. Secured work place. Inspected connection. Observed scratches on the internal sealing fa 00:00 0 service equ -- other 0 00:00 Winch operator instructed driller to pull up TDSto have 2 tons tension on slings on lubricator. As top sheeve wheel was also fastened to TDS and tool string was in top of lubricator, this lead to overpull of cable head to over 10% of safe pull. After dis 00:00 0 pipe handling equ syst -- d 0 00:00 Not able to back off connection rill floor tube handl syst 00:00 0 material handling syst -- b 0 00:00 Troubleshoot Bop lifter, sensor fault on test stump op transport syst"
2406,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_17.pdf,1993-03-17,05:00,4408.0,interruption,main,fail,12,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|state:fail(+5),WORKED TIGHT SPOT AT 4408M WHEN SCR'S FOR TOP DRIVE FAILED. CIRCULATED AND WORKED STRING WHILE TROUBLESHOOTING SCR SYSTE tain MS. UNABLE TO PASS 4408M.
5875,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_T2_2013_05_09.pdf,2013-05-09,23:00,4266.0,drilling,trip,ok,12,STUCK_PIPE(+8)|EQUIPMENT_FAILURE(+4),"Lubricated out of hole with 8 1/2"" bottom hole assembly from 4407m MD to 4323m MD with 221 lpm and 11 bar. Equipment Failure Information Start Depth Sub Equip -- Syst Class Operation Downtime Equipment Remark time mMD mTVD ((min)) Repaired 00:00 1247 pipe handling equ syst -- ot 0 00:00 RIH 14"" 169.65 kg/m csg from 1057 m to 1247 m filling every joint with 1.42 sg OBM. her Observed leaking hose power tong. 00:00 1348 pipe handling equ syst -- ot 0 00:00 Made up connection on pack-off. Checked and re-tightent allen screw lock keys securing pack-off on FAC her . 00:00 1527 pipe handling equ syst -- ot 0 00:00 Removed hydraulic hose on power tong stabbing guide and blanked off fitting on power tong. her 00:00 935 hoisting equ -- top drive 0 00:00 While running 14"" 169.65 kg/m casing a bolt on one out of four U-clamps sheared off. Potential 0.12kg*4 m*9.81=5J. Series of event. Came down with top drive to approximately 3 m to P/U 14"" csg. joint. Moved horizontal tubular feeding machine in and tilte 00:00 3350 service equ -- mud logging 0 00:00 Due to high winds mud logging unit shoot down. equ Started to build wind wall arround out let on unit. While attempting to purge unit the wind cause the purge sequence to start over Purged mud logging unit and re-booted computers"
5738,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_T2_2013_04_24.pdf,2013-04-24,10:00,1348.0,drilling,casing,ok,12,STUCK_PIPE(+8)|EQUIPMENT_FAILURE(+4),"RIH 14"" 169.65 kg/m csg from 1247 m to 1348 m filling every joint with 1.42 sg OBM. Average running speed 6 jts./hr. Engaged fill up and circulation tool [FAC]. Broke circulation with 200 lpm, 10 bar. Staged up pumps in 100 lpm incriments to 1000 lpm, 14,7 bar. Dis-engaged FAC. Observed connection on pack-off backed out."
2404,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_17.pdf,1993-03-17,00:00,4515.0,drilling,casing,fail,11,TIGHT_HOLE(+3)|text:overpull(+3)|state:fail(+5),"CONTINUED POOH. REAMED TIGHT SPOT AT 4515M, 4454M AND 4415M. WITH MAX 30 TONN OVERPULL. HAD PROBLEMS WITH STALLING ROTARY. R IH TO TD AT 4641M."
851,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_04.pdf,1997-12-04,01:00,582.0,interruptio,,fail,11,FISHING(+6)|state:fail(+5),PUMPED SLUG AND POOH. HOLE FILL OK. n -- fish
824,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_01.pdf,1997-12-01,00:00,1171.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),M/U CLEANOUT ASSEMBLY AND RIH. HOLE FILLING OK. TOTAL MUD LOST FOR THE DAY - 1.75 M3 on -- fish
861,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_04.pdf,1997-12-04,23:00,2983.0,interruptio,,fail,11,FISHING(+6)|state:fail(+5),"RU CEMENT HOSE & PUMPED 5 M3 1,69 SG SPACER Ø 400 LPM USING RIG PUMP. TESTED LINES TO 125 BAR & STARTED MIXING CMT. FOR SIDETRACK PLUG. n -- fish"
860,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_04.pdf,1997-12-04,22:30,2983.0,interruptio,,fail,11,FISHING(+6)|state:fail(+5),MU CMT. STAND & CONTINUED TO CIRCULATE. NOW LOSING MUD Ø 450 LPM BUT NO LOSSES Ø 400 LPM. CIRCULATED APPROX. 1/2 DP VOLUME WHILE PREPARING TO n -- fish SPOT CMT. PLUG.
847,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_03.pdf,1997-12-03,15:30,2100.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),"CONTINUED CIRCULATING AND STAGED PUMPS UP TO 1300 LPM. MUD WEIGHT OUT 1.65 SG MAX FROM SLUGS, MW IN 1.52 SG. NO LOSSES. on -- fish"
841,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_03.pdf,1997-12-03,01:30,0.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),CONTINUED POOH. HOLE FILL CORRECT. on -- fish
832,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_02.pdf,1997-12-02,00:00,0.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),"CONTINUED POOH. NORMAL DRAG, HOLE FILL CORRECT. on -- fish"
831,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_01.pdf,1997-12-01,23:00,2316.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),"CONTINUED POOH. NORMAL DRAG, HOLE FILL CORRECT. on -- fish"
833,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_02.pdf,1997-12-02,04:30,315.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),BEGAN RIH WITH CEMENT STINGER TO SET SIDETRACK PLUG. TOTAL MUD LOST TODAY - 11 M3. on -- fish
835,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_02.pdf,1997-12-02,13:00,3161.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),WASHED DOWN FROM 2827M TO 2887M WITH 500 LPM AND FULL RETURNS. RIH FROM 2887M TO 3050M. WASHED DOWN FROM 3050M DUE TO BACKFLOW UP DRILL PIPE. on -- fish WASHED TO 3161M WITH 500M LPM AND FULL RETURNS.
837,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_02.pdf,1997-12-02,16:30,3035.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),"POOH WITH CEMENT STINGER FROM 3161M TO 3035M. STAGED PUMPS UP TO 400 LPM WITH 12 M3/HR LOSSES, 300 LPM WITH 10 M3/HR LOSSES, NO LOSSES AT 250 LPM. on -- fish RIG PUMPED 5 M3 1.69 SG SPACER AT 250 LPM. NORMAL HOLE DRAG."
827,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_01.pdf,1997-12-01,12:30,2935.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),CIRCULATED BOTTOMS UP WHILE MOVING PIPE. PUMPING 1800 LPM WITH FULL RETURNS. EXCESSIVE AMOUNTS OF CUTTINGS AT SHAKERS. MAX ECD 1.65 SG. CONTINU on -- fish ED CIRCULATING AT 1800 LPM UNTIL ECD REDUCED TO 1.61 SG. CIRCULATED TOTAL OF 2 X BOTTOMS UP - STILL EXCESSIVE FRESH CUTTINGS.
7932,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_25.pdf,2016-08-25,23:45,0.0,plug abandon,,ok,11,EQUIPMENT_FAILURE(+4)|FISHING(+6)|REPAIR(+1),Started POOH w/ csg fish on spear -- trip Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 drillstring downhole -- subs and lift plugs 0 00:00 wrong x-over delivered to the rig
849,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_03.pdf,1997-12-03,19:00,2978.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),WASHED TO BOTTOM WITH 500 LPM AND NO LOSSES. RESISTANCE AT 2882M - 2884M REQUIRED 900 LPM TO GET THROUGH WITHOUT MOTOR STALLING. NO LOSSES. OT on -- fish HERWISE NO RESISTANCE MET. VERY FINE CEMENT PARTICLES STARTED RETURNING. MUD WEIGHT INCREASED FROM 1.53 SG TO RANGE OF 1.55-1.60 SG W/ MAX. OF 1.6 4 SG. SOLIDS IN RETURNS UP TO 90%CEMENT.
866,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_05.pdf,1997-12-05,08:00,576.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),"MU 8 1/2"" STEERABLE BHA & TIH TO 576 M; LD NON-OPERABLE BHI DOWNHOLE ECD SUB. TESTED MOTOR & MWD Ø 576 M. on -- fish"
865,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_05.pdf,1997-12-05,06:00,0.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),"COMPLETED POOH WITH 3 1/2"" CMT. STINGER. RACKED 3 1/2"" DP IN DERRICK. on -- fish"
863,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_05.pdf,1997-12-05,02:00,2694.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),POOH TO 2694 M - TOTAL OF 10 STDS. on -- fish
864,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_05.pdf,1997-12-05,03:00,1100.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),PUMPED SLUG & POOH WITH CMT. STINGER. on -- fish
850,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_04.pdf,1997-12-04,00:00,3010.0,interruptio,,fail,11,FISHING(+6)|state:fail(+5),CONTINUED WASHING DOWN. FROM 2977M INCREASED PUMP RATE FROM 500 LPM TO 700 LPM TO MAINTAIN PROGRESS (TOP OF BALDER?). STILL A LOT OF FINE CEMEN n -- fish T PARTICLES COMING UP BUT NO REAL RESISTANCE. MUD WEIGHT 1.54 SG TO 1.59 SG FROM CEMENT CONTAMINATION. NO LOSSES DOWNHOLE. MAXIMUM GAS 5% (FR OM WELLHEAD AREA).
852,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_04.pdf,1997-12-04,06:00,0.0,interruptio,,fail,11,FISHING(+6)|state:fail(+5),"COMPLETED POOH WITH 8 1/2"" SIDETRACK BHA; STOOD BACK BHA IN DERRICK. n -- fish"
829,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_12_01.pdf,1997-12-01,19:00,3161.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),CIRCULATED BOTTOMS UP. AT 1800 LPM SOME LOSS DETECTED - 3-6 M3/HR. ECD 1.62 - 1.64 SG. NO EXCESS CUTTINGS AT BOTTOMS UP. on -- fish
9199,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,2008-07-02,00:00,0.0,completion,bop/wellhead equipment,ok,11,WELL_CONTROL(+10)|REPAIR(+1),Comissioned XMT. Tested coflex hose 100 bar / 15 min - test approved by production. Meanwhile prepared for running WL : -Changed IBOP on TDS -Performed service on drawwork -Cleaned and tidied drillfloor -Removed support bracket from flowline for modifications -Checked and tested equipment -Made up lubricator sections on cantilever -Spotted grease injection skid and well control skid on drillfloor
821,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_30.pdf,1997-11-30,17:00,2164.0,interrupti,,fail,11,FISHING(+6)|state:fail(+5),PUMPED SLUG AND POOH TO ABOVE CASING WINDOW. NO LOSSES - HOLE FILL NORMAL. on -- fish
