op_id,pdf_path,well_family,report_date,entity_text,entity_label,entity_value,entity_unit,char_start,char_end
2082,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_21.pdf,15_9_19,1993-01-21,CASING,EQUIPMENT,CASING,,45,51
2082,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_21.pdf,15_9_19,1993-01-21,2937 M,DEPTH,2937,m,65,71
2083,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,CEMENT,EQUIPMENT,CEMENT,,19,25
2083,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,3040 M,DEPTH,3040,m,39,45
2084,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,CEMENT,EQUIPMENT,CEMENT,,19,25
2084,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,"8 1/2""",BIT_SIZE,8.5,"""",31,37
2084,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,"9 5/8""",BIT_SIZE,9.625,"""",45,51
2084,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,CASING,EQUIPMENT,CASING,,52,58
2084,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_22.pdf,15_9_19,1993-01-22,3391 M,DEPTH,3391,m,72,78
2085,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,"9 5/8""",BIT_SIZE,9.625,"""",21,27
2085,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,CASING,EQUIPMENT,CASING,,28,34
2085,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,3422 M,DEPTH,3422,m,48,54
2089,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,"1,55 SG",MEASUREMENT,1.55,SG,81,88
2090,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,WELLHEAD,EQUIPMENT,WELLHEAD,,10,18
2090,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,BOP,EQUIPMENT,BOP,,97,100
2091,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,3393M,DEPTH,3393,m,10,15
2091,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,3422M,DEPTH,3422,m,27,32
2092,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,CEMENT,EQUIPMENT,CEMENT,,8,14
2092,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,3422M,DEPTH,3422,m,20,25
2092,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,3452M,DEPTH,3452,m,29,34
2094,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,3543M,DEPTH,3543,m,10,15
2096,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,"9 5/8""",BIT_SIZE,9.625,"""",17,23
2096,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_23.pdf,15_9_19,1993-01-23,CASING,EQUIPMENT,CASING,,24,30
2098,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,BHA,EQUIPMENT,BHA,,13,16
2099,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,1230M,DEPTH,1230,m,50,55
2100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,"8 1/2""",BIT_SIZE,8.5,"""",8,14
2100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,"9 5/8""",BIT_SIZE,9.625,"""",23,29
2100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,CASING,EQUIPMENT,CASING,,30,36
2100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,SCRAPER,EQUIPMENT,SCRAPER,,37,44
2100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,2675M,DEPTH,2675,m,56,61
2100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,2400M,DEPTH,2400,m,93,98
2101,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,20 MT,MEASUREMENT,20,MT,18,23
2101,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,2503 M,DEPTH,2503,m,29,35
2101,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,2675 M,DEPTH,2675,m,39,45
2102,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,3545M,DEPTH,3545,m,24,29
2103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,CASING,EQUIPMENT,CASING,,7,13
2103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,SCRAPER,EQUIPMENT,SCRAPER,,14,21
2103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,3525M,DEPTH,3525,m,27,32
2103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,3545M,DEPTH,3545,m,36,41
2104,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_24.pdf,15_9_19,1993-01-24,3545M,DEPTH,3545,m,10,15
2105,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,1300M,DEPTH,1300,m,18,23
2106,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,1300M,DEPTH,1300,m,24,29
2106,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,1030M,DEPTH,1030,m,33,38
2108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,CASING,EQUIPMENT,CASING,,30,36
2108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,SCRAPER,EQUIPMENT,SCRAPER,,37,44
2108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,BHA,EQUIPMENT,BHA,,53,56
2110,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,3500M,DEPTH,3500,m,12,17
2111,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,WELLHEAD,EQUIPMENT,WELLHEAD,,21,29
2112,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,CEMENT,EQUIPMENT,CEMENT,,10,16
2112,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,85M,DEPTH,85,m,37,40
2113,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,CEMENT,EQUIPMENT,CEMENT,,10,16
2113,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,3535M,DEPTH,3535,m,37,42
2114,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,20 TONS,MEASUREMENT,20,MT,43,50
2114,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,10 TONS,MEASUREMENT,10,MT,70,77
2115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,CEMENT,EQUIPMENT,CEMENT,,26,32
2115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,100 BAR,MEASUREMENT,100,BAR,129,136
2115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,CEMENT,EQUIPMENT,CEMENT,,155,161
2115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_25.pdf,15_9_19,1993-01-25,CEMENT,EQUIPMENT,CEMENT,,201,207
2116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,16,22
2116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,70 BAR,MEASUREMENT,70,BAR,47,53
2116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,30 BAR,MEASUREMENT,30,BAR,145,151
2116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,157,163
2117,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,wellhead,EQUIPMENT,WELLHEAD,,80,88
2118,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,BOP,EQUIPMENT,BOP,,170,173
2119,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,3522M,DEPTH,3522,m,10,15
2119,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,27,33
2119,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CASING,EQUIPMENT,CASING,,84,90
2120,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,18,24
2120,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,250 BAR,MEASUREMENT,250,BAR,64,71
2120,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,10 TON,MEASUREMENT,10,MT,134,140
2120,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CASING,EQUIPMENT,CASING,,197,203
2121,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,13,19
2121,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,3372M,DEPTH,3372,m,41,46
2123,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,35M,DEPTH,35,m,51,54
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,3530M,DEPTH,3530,m,10,15
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,27,33
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,345 BAR,MEASUREMENT,345,BAR,76,83
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,"1,9 SG",MEASUREMENT,1.9,SG,158,164
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,165,171
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,600 LPM,MEASUREMENT,600,LPM,230,237
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,271,277
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,400 LPM,MEASUREMENT,400,LPM,319,326
2124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,160 BAR,MEASUREMENT,160,BAR,327,334
2125,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,3452M,DEPTH,3452,m,59,64
2126,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,CEMENT,EQUIPMENT,CEMENT,,22,28
2126,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,3000M,DEPTH,3000,m,36,41
2126,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,"2,0 SG",MEASUREMENT,2,SG,57,63
2127,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,3270M,DEPTH,3270,m,15,20
2129,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,15_9_19,1993-01-26,2985M,DEPTH,2985,m,22,27
2132,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,750M,DEPTH,750,m,8,12
2133,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,CEMENT,EQUIPMENT,CEMENT,,16,22
2135,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,CEMENT,EQUIPMENT,CEMENT,,9,15
2135,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,34 M,DEPTH,34,m,43,47
2135,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,WELLHEAD,EQUIPMENT,WELLHEAD,,89,97
2137,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,34 M,DEPTH,34,m,67,71
2137,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,345 BAR,MEASUREMENT,345,BAR,169,176
2137,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,345 BAR,MEASUREMENT,345,BAR,218,225
2140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,34 M,DEPTH,34,m,52,56
2140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,CENTRALIZER,EQUIPMENT,CENTRALIZER,,74,85
2141,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,"9 5/8""",BIT_SIZE,9.625,"""",56,62
2141,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,CASING,EQUIPMENT,CASING,,63,69
2141,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_27.pdf,15_9_19,1993-01-27,"3255,4M",DEPTH,3255.4,m,83,90
2143,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,CEMENT,EQUIPMENT,CEMENT,,68,74
2144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,CEMENT,EQUIPMENT,CEMENT,,10,16
2144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,34 M,DEPTH,34,m,38,42
2144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,1700M,DEPTH,1700,m,91,96
2145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,CEMENT,EQUIPMENT,CEMENT,,21,27
2146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,3225M,DEPTH,3225,m,14,19
2146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,70 BAR,MEASUREMENT,70,BAR,88,94
2148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,40 TONS,MEASUREMENT,40,MT,79,86
2148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,95 BAR,MEASUREMENT,95,BAR,306,312
2150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,CEMENT,EQUIPMENT,CEMENT,,10,16
2150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,345 BAR,MEASUREMENT,345,BAR,64,71
2150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,"1,9 SG",MEASUREMENT,1.9,SG,136,142
2150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,CEMENT,EQUIPMENT,CEMENT,,143,149
2151,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,CEMENT,EQUIPMENT,CEMENT,,27,33
2151,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,3210M,DEPTH,3210,m,101,106
2154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_28.pdf,15_9_19,1993-01-28,DP,EQUIPMENT,DP,,10,12
2156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,200M,DEPTH,200,m,27,31
2157,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,CEMENT,EQUIPMENT,CEMENT,,16,22
2158,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,"9 5/8""",BIT_SIZE,9.625,"""",16,22
2158,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,CASING,EQUIPMENT,CASING,,23,29
2158,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,345 BAR,MEASUREMENT,345,BAR,33,40
2159,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,205M,DEPTH,205,m,74,78
2159,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,100 BAR,MEASUREMENT,100,BAR,104,111
2162,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,BOP,EQUIPMENT,BOP,,12,15
2162,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,10 FT,MEASUREMENT,10,FT,73,78
2162,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,BOP,EQUIPMENT,BOP,,90,93
2163,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,25M,DEPTH,25,m,10,13
2164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,BOP,EQUIPMENT,BOP,,115,118
2164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,10 FT,MEASUREMENT,10,FT,161,166
2164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_29.pdf,15_9_19,1993-01-29,BOP,EQUIPMENT,BOP,,192,195
2165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19,1993-01-30,BOP,EQUIPMENT,BOP,,8,11
2165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19,1993-01-30,50 FT,MEASUREMENT,50,FT,35,40
2169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_30.pdf,15_9_19,1993-01-30,82M,DEPTH,82,m,64,67
